candidate_id,fold,row_type,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,unique_fold_train_matches,unique_inner_fit_matches,augmented_inner_fit_observations,inner_early_stop_matches,fold_validation_matches,best_iteration,effective_n_estimators,best_score_inner_early_stop,train_accuracy,train_roc_auc,train_log_loss,train_brier,train_f1,val_accuracy,val_roc_auc,val_log_loss,val_brier,val_f1,train_val_acc_gap,train_val_auc_gap,train_val_log_loss_gap,val_log_loss_mean,val_log_loss_std,val_roc_auc_mean,val_roc_auc_std,val_brier_mean,val_brier_std,val_accuracy_mean,val_accuracy_std,val_f1_mean,val_f1_std,train_accuracy_mean,train_roc_auc_mean,train_val_acc_gap_mean,train_val_auc_gap_mean,train_val_log_loss_gap_mean,median_effective_n_estimators
anchor_strong_reg_lambda_alpha,1.0,fold,0.05,4,5,0.9,0.9,0.0,1.0,10.0,1323.0,1091.0,2182.0,232.0,1325.0,65.0,66.0,0.6729863892341482,0.6498625114573785,0.722243648296627,0.6332608905074831,0.220961332321167,0.6934189406099518,0.5562264150943397,0.5833024479524137,0.6816444488798615,0.24429869651794434,0.5983606557377049,0.09363609636303882,0.1389412003442133,0.0483835583723784,,,,,,,,,,,,,,,,
anchor_strong_reg_lambda_alpha,2.0,fold,0.05,4,5,0.9,0.9,0.0,1.0,10.0,2648.0,2185.0,4370.0,463.0,1323.0,52.0,53.0,0.6793412069265065,0.6260869565217392,0.6858455160228147,0.6449193026031067,0.22656215727329254,0.6542530681337283,0.5978835978835979,0.6216454728649851,0.6649830571004501,0.23616328835487366,0.6531942633637549,0.028203358638141274,0.06420004315782968,0.020063754497343433,,,,,,,,,,,,,,,,
anchor_strong_reg_lambda_alpha,3.0,fold,0.05,4,5,0.9,0.9,0.0,1.0,10.0,3971.0,3275.0,6550.0,696.0,1323.0,65.0,66.0,0.6681681273654959,0.6326717557251909,0.6873422079843323,0.6409551829510889,0.22484591603279114,0.6754788238467764,0.5767195767195767,0.6087079299216229,0.670184209134617,0.23875665664672852,0.6339869281045751,0.05595217900561411,0.0786342780627094,0.029229026183528073,,,,,,,,,,,,,,,,
anchor_strong_reg_lambda_alpha,4.0,fold,0.05,4,5,0.9,0.9,0.0,1.0,10.0,5294.0,4367.0,8734.0,927.0,1325.0,81.0,82.0,0.6638634609301628,0.6235401877719258,0.6851996947976449,0.6378046188290188,0.22355909645557404,0.6736800317586343,0.5984905660377359,0.6219024558976133,0.6672147084694843,0.23726420104503632,0.6527415143603134,0.025049621734189897,0.06329723890003158,0.02941008964046543,,,,,,,,,,,,,,,,
anchor_strong_subsampling,1.0,fold,0.05,4,3,0.6,0.6,0.0,0.0,1.0,1323.0,1091.0,2182.0,232.0,1325.0,49.0,50.0,0.6673505892013681,0.6581118240146654,0.7320596095943706,0.6327988348880839,0.22068645060062408,0.6825531914893617,0.5864150943396227,0.5991294898192633,0.677021048887469,0.24202466011047363,0.6292286874154263,0.0716967296750427,0.13293011977510727,0.044222213999385085,,,,,,,,,,,,,,,,
anchor_strong_subsampling,2.0,fold,0.05,4,3,0.6,0.6,0.0,0.0,1.0,2648.0,2185.0,4370.0,463.0,1323.0,28.0,29.0,0.6785304175597288,0.62883295194508,0.6804714199247037,0.6530553418516407,0.2303822785615921,0.6438296003513395,0.6016628873771731,0.6142299585389016,0.6686035031359869,0.23790067434310913,0.6584575502268308,0.027170064567906937,0.06624146138580211,0.015548161284346218,,,,,,,,,,,,,,,,
anchor_strong_subsampling,3.0,fold,0.05,4,3,0.6,0.6,0.0,0.0,1.0,3971.0,3275.0,6550.0,696.0,1323.0,48.0,49.0,0.6708021021779926,0.6293129770992366,0.6896515471690179,0.6413469556202697,0.2249993234872818,0.6710027100271003,0.5880574452003023,0.6140848317196865,0.6705766154835879,0.2389192432165146,0.641211323238973,0.04125553189893427,0.07556671544933136,0.02922965986331827,,,,,,,,,,,,,,,,
anchor_strong_subsampling,4.0,fold,0.05,4,3,0.6,0.6,0.0,0.0,1.0,5294.0,4367.0,8734.0,927.0,1325.0,71.0,72.0,0.6681806129577219,0.6306388825280513,0.6887338839325934,0.6377420072741751,0.22349584102630615,0.6774645070985803,0.5916981132075472,0.6262342903263001,0.665474803527638,0.23640641570091248,0.6414844267726971,0.038940769320504165,0.06249959360629331,0.02773279625346292,,,,,,,,,,,,,,,,
anchor_low_lr_0p02,1.0,fold,0.02,3,5,0.9,0.9,0.0,0.0,1.0,1323.0,1091.0,2182.0,232.0,1325.0,173.0,174.0,0.6681607947524252,0.6315307057745188,0.696364897323996,0.642526482946683,0.2254890352487564,0.6429840142095915,0.5652830188679245,0.589466941203386,0.6796259711043835,0.24330179393291473,0.5983263598326359,0.06624768690659422,0.10689795612060993,0.03709948815770048,,,,,,,,,,,,,,,,
anchor_low_lr_0p02,2.0,fold,0.02,3,5,0.9,0.9,0.0,0.0,1.0,2648.0,2185.0,4370.0,463.0,1323.0,80.0,81.0,0.6783302962522527,0.6100686498855835,0.655331187628873,0.6591314237286321,0.23337142169475555,0.6499589153656532,0.6084656084656085,0.6238297083825538,0.6650090536936082,0.23616211116313934,0.6700636942675159,0.0016030414199750265,0.031501479246319186,0.005877629964976094,,,,,,,,,,,,,,,,
anchor_low_lr_0p02,3.0,fold,0.02,3,5,0.9,0.9,0.0,0.0,1.0,3971.0,3275.0,6550.0,696.0,1323.0,154.0,155.0,0.6631466052441419,0.6201526717557252,0.6673871970130468,0.6494139420274899,0.22890667617321014,0.655592469545958,0.5895691609977324,0.6283321807284463,0.6648776313393917,0.23614510893821716,0.637758505670447,0.030583510757992816,0.03905501628460051,0.015463689311901785,,,,,,,,,,,,,,,,
anchor_low_lr_0p02,4.0,fold,0.02,3,5,0.9,0.9,0.0,0.0,1.0,5294.0,4367.0,8734.0,927.0,1325.0,158.0,159.0,0.6625970643025771,0.6118616899473323,0.6601263443009086,0.6507354990879444,0.22956512868404388,0.6537282941777324,0.6037735849056604,0.631464314539375,0.662560345543957,0.23504523932933807,0.6516257465162575,0.0080881050416719,0.028662029761533536,0.011824846456012672,,,,,,,,,,,,,,,,
anchor_faster_lr_0p10,1.0,fold,0.1,3,5,0.9,0.9,0.0,0.0,1.0,1323.0,1091.0,2182.0,232.0,1325.0,102.0,103.0,0.6712427561588842,0.7002749770852429,0.7752021380966879,0.598782558436675,0.20536336302757263,0.7113857016769638,0.5441509433962264,0.5636547700754976,0.7006364411613523,0.2526658773422241,0.5716312056737589,0.1561240336890165,0.21154736802119034,0.10185388272467721,,,,,,,,,,,,,,,,
anchor_faster_lr_0p10,2.0,fold,0.1,3,5,0.9,0.9,0.0,0.0,1.0,2648.0,2185.0,4370.0,463.0,1323.0,11.0,12.0,0.6792146488219564,0.6018306636155606,0.6512380231419115,0.6632245171091287,0.23528653383255005,0.6463414634146342,0.6077097505668935,0.6182533064646887,0.6673582532201235,0.23730745911598206,0.6708941027266963,-0.005879086951332879,0.0329847166772228,0.004133736110994879,,,,,,,,,,,,,,,,
anchor_faster_lr_0p10,3.0,fold,0.1,3,5,0.9,0.9,0.0,0.0,1.0,3971.0,3275.0,6550.0,696.0,1323.0,50.0,51.0,0.660336225197233,0.6241221374045801,0.6804453545880399,0.6408513658970302,0.22510361671447754,0.6633852884878315,0.5774754346182918,0.602006685108345,0.6759584288796352,0.2413688600063324,0.6290643662906437,0.04664670278628835,0.07843866947969491,0.03510706298260502,,,,,,,,,,,,,,,,
anchor_faster_lr_0p10,4.0,fold,0.1,3,5,0.9,0.9,0.0,0.0,1.0,5294.0,4367.0,8734.0,927.0,1325.0,39.0,40.0,0.6638641210017724,0.6187313945500343,0.6661215869338204,0.6468010801002313,0.22780299186706543,0.663160024276755,0.5992452830188679,0.6305465236942235,0.66365954390076,0.23550698161125183,0.6457638425617078,0.019486111531166417,0.035575063239596916,0.01685846380052869,,,,,,,,,,,,,,,,
random_001,1.0,fold,0.02,3,20,1.0,0.6,2.0,0.1,0.5,1323.0,1091.0,2182.0,232.0,1325.0,136.0,137.0,0.673350256321759,0.613198900091659,0.6658733380696236,0.6564910944435807,0.2320847362279892,0.6580226904376013,0.5728301886792453,0.6016609471516815,0.6762143917113577,0.2416454553604126,0.6112637362637363,0.040368711412413716,0.06421239091794206,0.019723297267776996,,,,,,,,,,,,,,,,
random_001,2.0,fold,0.02,3,20,1.0,0.6,2.0,0.1,0.5,2648.0,2185.0,4370.0,463.0,1323.0,105.0,106.0,0.6776687883275117,0.6192219679633867,0.6604759889601314,0.6569601943768651,0.23231028020381927,0.6465590484282073,0.600151171579743,0.6173430153104951,0.6667528199676451,0.23703530430793762,0.6562703053931124,0.01907079638364373,0.04313297364963631,0.00979262559077998,,,,,,,,,,,,,,,,
random_001,3.0,fold,0.02,3,20,1.0,0.6,2.0,0.1,0.5,3971.0,3275.0,6550.0,696.0,1323.0,164.0,165.0,0.6671604039896836,0.6152671755725191,0.663051624366016,0.6515574048596376,0.2298831343650818,0.661472326706072,0.6016628873771731,0.6351994006454588,0.6616949804528065,0.23466995358467102,0.6548788474132285,0.013604288195345982,0.02785222372055718,0.010137575593168857,,,,,,,,,,,,,,,,
random_001,4.0,fold,0.02,3,20,1.0,0.6,2.0,0.1,0.5,5294.0,4367.0,8734.0,927.0,1325.0,181.0,182.0,0.663619722556142,0.6180444240897641,0.6610581081429732,0.6503675046598447,0.22939664125442505,0.6645213193885761,0.5992452830188679,0.6299965409892772,0.6626798882319852,0.23510468006134033,0.6513460275771503,0.018799141070896197,0.031061567153696013,0.012312383572140484,,,,,,,,,,,,,,,,
random_002,1.0,fold,0.02,4,20,0.6,0.9,2.0,0.01,1.0,1323.0,1091.0,2182.0,232.0,1325.0,72.0,73.0,0.6721681059691412,0.615032080659945,0.657185628742515,0.663427192408674,0.23535704612731934,0.6612903225806451,0.5788679245283019,0.6028517501715854,0.6768387079933301,0.24191737174987793,0.6234817813765182,0.03616415613164303,0.05433387857092953,0.013411515584656142,,,,,,,,,,,,,,,,
random_002,2.0,fold,0.02,4,20,0.6,0.9,2.0,0.01,1.0,2648.0,2185.0,4370.0,463.0,1323.0,80.0,81.0,0.6766311006849837,0.6242562929061785,0.6723736054747498,0.6540871554196628,0.2308753877878189,0.6672071341710579,0.6107331821617535,0.6322203692122391,0.6628758326933902,0.2351130098104477,0.670926517571885,0.013523110744424915,0.04015323626251066,0.008788677273727452,,,,,,,,,,,,,,,,
random_002,3.0,fold,0.02,4,20,0.6,0.9,2.0,0.01,1.0,3971.0,3275.0,6550.0,696.0,1323.0,149.0,150.0,0.6640471222157451,0.627175572519084,0.6844473205582815,0.6420626936205154,0.22536516189575195,0.6620536949903127,0.5971277399848829,0.6382445827570309,0.659360244127881,0.23355796933174133,0.6453759148369926,0.03004783253420107,0.046202737801250615,0.01729755050736559,,,,,,,,,,,,,,,,
random_002,4.0,fold,0.02,4,20,0.6,0.9,2.0,0.01,1.0,5294.0,4367.0,8734.0,927.0,1325.0,115.0,116.0,0.6626128350518153,0.6173574536294939,0.6698162864537271,0.6480745903353066,0.2282049059867859,0.6691744209067512,0.6037735849056604,0.6343352934394098,0.6613796362667542,0.2344726324081421,0.6584255042290176,0.013583868723833548,0.0354809930143174,0.013305045931447657,,,,,,,,,,,,,,,,
random_003,1.0,fold,0.02,5,3,0.75,0.9,1.0,0.1,10.0,1323.0,1091.0,2182.0,232.0,1325.0,162.0,163.0,0.6696966011719457,0.6828597616865261,0.7717497208971886,0.612887926694768,0.21116141974925995,0.7001733102253033,0.5607547169811321,0.5824639670555936,0.682050905120097,0.2444857805967331,0.5947075208913649,0.12210504470539396,0.18928575384159507,0.06916297842532904,,,,,,,,,,,,,,,,
random_003,2.0,fold,0.02,5,3,0.75,0.9,1.0,0.1,10.0,2648.0,2185.0,4370.0,463.0,1323.0,105.0,106.0,0.6769247673628912,0.6498855835240275,0.7169372963112205,0.635772731266435,0.22205474972724915,0.6847960444993819,0.6024187452758881,0.6299133717832904,0.663259716753811,0.2353104054927826,0.6602067183462532,0.047466838248139354,0.08702392452793006,0.027486985487376048,,,,,,,,,,,,,,,,
random_003,3.0,fold,0.02,5,3,0.75,0.9,1.0,0.1,10.0,3971.0,3275.0,6550.0,696.0,1323.0,154.0,155.0,0.6694538739520586,0.6543511450381679,0.7200039349442574,0.626455335241107,0.21794791519641876,0.6893523600439078,0.5782312925170068,0.615669663439373,0.6688256839237159,0.2380768358707428,0.6244952893674294,0.07611985252116116,0.10433427150488439,0.042370348682608916,,,,,,,,,,,,,,,,
random_003,4.0,fold,0.02,5,3,0.75,0.9,1.0,0.1,10.0,5294.0,4367.0,8734.0,927.0,1325.0,148.0,149.0,0.6649037532210993,0.6448362720403022,0.7083285222513072,0.6304986476293953,0.21990685164928436,0.6913432835820895,0.5984905660377359,0.6232295630116453,0.6667473795581711,0.23705454170703888,0.6531942633637549,0.04634570600256638,0.08509895923966182,0.03624873192877576,,,,,,,,,,,,,,,,
random_004,1.0,fold,0.02,5,5,1.0,1.0,1.0,0.5,1.0,1323.0,1091.0,2182.0,232.0,1325.0,55.0,56.0,0.6771527292399571,0.6645279560036663,0.7499069657295578,0.6380856446783211,0.22300559282302856,0.7053140096618358,0.5562264150943397,0.5650938000457562,0.6866065641475325,0.2467411309480667,0.5893854748603352,0.10830154090932664,0.18481316568380168,0.04852091946921144,,,,,,,,,,,,,,,,
random_004,2.0,fold,0.02,5,5,1.0,1.0,1.0,0.5,1.0,2648.0,2185.0,4370.0,463.0,1323.0,70.0,71.0,0.6785530093292953,0.6443935926773455,0.7126671027763212,0.6388478118559839,0.2236003279685974,0.6842746850873629,0.6061980347694633,0.6177066685196767,0.6669367367255224,0.2371567189693451,0.6675175494575623,0.038195557907882205,0.09496043425664447,0.028088924869538512,,,,,,,,,,,,,,,,
random_004,3.0,fold,0.02,5,5,1.0,1.0,1.0,0.5,1.0,3971.0,3275.0,6550.0,696.0,1323.0,145.0,146.0,0.6635279542413252,0.6519083969465649,0.7251935181555625,0.6218175892256778,0.21603131294250488,0.6907216494845361,0.5676492819349962,0.5905301982480405,0.6786067463256523,0.2427654266357422,0.6181575433911882,0.08425911501156869,0.134663319907522,0.05678915709997456,,,,,,,,,,,,,,,,
random_004,4.0,fold,0.02,5,5,1.0,1.0,1.0,0.5,1.0,5294.0,4367.0,8734.0,927.0,1325.0,93.0,94.0,0.6628003938780633,0.6322418136020151,0.6938906236981001,0.6378046553100886,0.22341793775558472,0.6706316652994257,0.5818867924528301,0.6110630692955148,0.6699058009420396,0.2386109083890915,0.6311584553928096,0.050355021149185,0.08282755440258527,0.03210114563195099,,,,,,,,,,,,,,,,
random_005,1.0,fold,0.02,5,10,0.9,0.9,1.0,0.01,1.0,1323.0,1091.0,2182.0,232.0,1325.0,146.0,147.0,0.6734599758838785,0.687442713107241,0.7673212896241415,0.6141792704708362,0.2119044065475464,0.7174813587406794,0.56,0.5832658430565087,0.681791828670317,0.24438020586967468,0.5937282229965157,0.12744271310724098,0.18405544656763273,0.06761255819948075,,,,,,,,,,,,,,,,
random_005,2.0,fold,0.02,5,10,0.9,0.9,1.0,0.01,1.0,2648.0,2185.0,4370.0,463.0,1323.0,59.0,60.0,0.6781344420837789,0.6494279176201373,0.7082788898761302,0.645462259669197,0.22664675116539001,0.6759729272419628,0.5941043083900227,0.6240277488244967,0.6657679477527434,0.236540287733078,0.6528765352294764,0.05532360923011459,0.08425114105163345,0.02030568808354638,,,,,,,,,,,,,,,,
random_005,3.0,fold,0.02,5,10,0.9,0.9,1.0,0.01,1.0,3971.0,3275.0,6550.0,696.0,1323.0,109.0,110.0,0.6677258935296673,0.6500763358778626,0.7149707357294441,0.6299775549671685,0.21964390575885773,0.6858552631578947,0.581254724111867,0.6233160442600276,0.6647949744600706,0.23618215322494507,0.6306666666666667,0.06882161176599566,0.09165469146941652,0.03481741949290218,,,,,,,,,,,,,,,,
random_005,4.0,fold,0.02,5,10,0.9,0.9,1.0,0.01,1.0,5294.0,4367.0,8734.0,927.0,1325.0,102.0,103.0,0.6643402377764384,0.6310968628348981,0.6980693920864786,0.6357568307597298,0.2224196344614029,0.676180904522613,0.6067924528301887,0.6310769053384065,0.6627209982141421,0.23517990112304688,0.6627831715210356,0.024304410004709398,0.06699248674807201,0.026964167454412324,,,,,,,,,,,,,,,,
random_006,1.0,fold,0.02,6,1,0.9,0.6,2.0,0.5,2.0,1323.0,1091.0,2182.0,232.0,1325.0,82.0,83.0,0.6714457252929951,0.7167736021998167,0.8047768869041578,0.6178436245201054,0.2131698727607727,0.7465135356849877,0.5675471698113208,0.5819995424388011,0.6824165299466953,0.24465279281139374,0.6088737201365187,0.14922643238849587,0.22277734446535669,0.06457290542658989,,,,,,,,,,,,,,,,
random_006,2.0,fold,0.02,6,1,0.9,0.6,2.0,0.5,2.0,2648.0,2185.0,4370.0,463.0,1323.0,78.0,79.0,0.6810417107706709,0.6819221967963387,0.7637909843320863,0.6227813571001372,0.21572299301624298,0.7041294167730949,0.5986394557823129,0.6235957658721887,0.6658058232809729,0.23657499253749847,0.6495049504950495,0.08328274101402577,0.14019521845989757,0.043024466180835774,,,,,,,,,,,,,,,,
random_006,3.0,fold,0.02,6,1,0.9,0.6,2.0,0.5,2.0,3971.0,3275.0,6550.0,696.0,1323.0,84.0,85.0,0.6707660860285677,0.6815267175572519,0.752522043948221,0.6242715775109484,0.21650059521198273,0.7164990486545257,0.5668934240362812,0.5852927616413094,0.6783382270225727,0.24272556602954865,0.6094069529652352,0.11463329352097074,0.1672292823069116,0.05406664951162432,,,,,,,,,,,,,,,,
random_006,4.0,fold,0.02,6,1,0.9,0.6,2.0,0.5,2.0,5294.0,4367.0,8734.0,927.0,1325.0,130.0,131.0,0.6698814625364549,0.6730020609113808,0.747059424370425,0.6148510941543465,0.21246732771396637,0.7124446234393879,0.580377358490566,0.60350628386948,0.6711981888470677,0.23931735754013062,0.633245382585752,0.09262470242081478,0.14355314050094503,0.056347094692721256,,,,,,,,,,,,,,,,
random_007,1.0,fold,0.02,6,10,0.75,1.0,0.0,0.0,10.0,1323.0,1091.0,2182.0,232.0,1325.0,220.0,221.0,0.6668939372075016,0.7030247479376719,0.7905781657024934,0.6002758310480757,0.2053219974040985,0.7357259380097879,0.5584905660377358,0.5830404941660947,0.6826466102993627,0.24475549161434174,0.6012269938650306,0.14453418189993605,0.20753767153639868,0.082370779251287,,,,,,,,,,,,,,,,
random_007,2.0,fold,0.02,6,10,0.75,1.0,0.0,0.0,10.0,2648.0,2185.0,4370.0,463.0,1323.0,81.0,82.0,0.6794341028895285,0.662700228832952,0.7261938080297005,0.6373279630374437,0.22269207239151,0.694571073352673,0.6077097505668935,0.630909364649202,0.6646591925825602,0.23596246540546417,0.6666666666666666,0.05499047826605852,0.09528444338049846,0.027331229545116575,,,,,,,,,,,,,,,,
random_007,3.0,fold,0.02,6,10,0.75,1.0,0.0,0.0,10.0,3971.0,3275.0,6550.0,696.0,1323.0,146.0,147.0,0.6691489904348192,0.6653435114503817,0.7382272700648365,0.6188574502695173,0.21429668366909027,0.7021739130434783,0.5759637188208617,0.6188981097279853,0.666399885236006,0.23695288598537445,0.6247491638795987,0.08937979262952,0.11932916033685115,0.04754243496648869,,,,,,,,,,,,,,,,
random_007,4.0,fold,0.02,6,10,0.75,1.0,0.0,0.0,10.0,5294.0,4367.0,8734.0,927.0,1325.0,120.0,121.0,0.6659390922824671,0.6581177009388597,0.7224260499684265,0.6262335171070751,0.21777085959911346,0.6975896293295524,0.6030188679245283,0.6321711057304278,0.6629635333992775,0.23522484302520752,0.6557591623036649,0.05509883301433138,0.09025494423799874,0.036730016292202405,,,,,,,,,,,,,,,,
random_008,1.0,fold,0.02,6,20,0.9,0.75,0.1,0.5,0.5,1323.0,1091.0,2182.0,232.0,1325.0,113.0,114.0,0.6722970377525379,0.6553620531622365,0.7166193037653507,0.6375382030366932,0.22294241189956665,0.670753064798599,0.5879245283018868,0.6006932052161977,0.6768060683724085,0.2419206202030182,0.625,0.0674375248603497,0.11592609854915292,0.03926786533571536,,,,,,,,,,,,,,,,
random_008,2.0,fold,0.02,6,20,0.9,0.75,0.1,0.5,0.5,2648.0,2185.0,4370.0,463.0,1323.0,64.0,65.0,0.6796329774557901,0.6466819221967963,0.7128129409920033,0.6437366958193433,0.22579555213451385,0.6759026028547439,0.6046863189720333,0.6251905125888866,0.6651355751879193,0.23623532056808472,0.6632324533161623,0.041995603224763034,0.08762242840311674,0.021398879368575985,,,,,,,,,,,,,,,,
