candidate_id,fold,row_type,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,n_train_unique,n_train_augmented,n_inner_fit_unique,n_inner_early_stop,n_val,best_iteration,effective_n_estimators,best_score_inner_early_stop,train_accuracy,train_roc_auc,train_log_loss,train_brier,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_log_loss,val_brier,train_val_auc_gap,train_val_log_loss_gap,fit_seconds,val_log_loss_mean,val_log_loss_std,val_roc_auc_mean,val_roc_auc_std,val_brier_mean,val_brier_std,val_accuracy_mean,val_accuracy_std,val_precision_mean,val_recall_mean,val_f1_mean,train_roc_auc_mean,train_log_loss_mean,train_accuracy_mean,train_val_auc_gap_mean,train_val_log_loss_gap_mean,best_iterations,median_effective_n_estimators,mean_fit_seconds
anchor_low_lr_0p015,4.0,fold,0.015,3,20,0.9,0.85,0.0,0.0,1.0,6154.0,12308.0,5230.0,924.0,1608.0,295.0,296.0,0.6619623761253182,0.6189470263243418,0.6628838224092335,0.6514823730383699,0.2299811840057373,0.5926616915422885,0.608875128998968,0.6812933025404158,0.6430517711171662,0.6350230013134714,0.6590726603393768,0.23375070095062256,0.027860821095762045,0.0075902873010069705,0.45203809999657096,,,,,,,,,,,,,,,,,,,
anchor_moderate_lr_0p05,1.0,fold,0.05,3,20,0.9,0.85,0.0,0.0,1.0,1221.0,2442.0,1038.0,183.0,1544.0,12.0,13.0,0.6896135585555614,0.6257166257166257,0.6797197421303913,0.6708949758813936,0.23891814053058624,0.586139896373057,0.6002277904328018,0.6466257668711657,0.622563496751329,0.608514058252754,0.6810684554510388,0.2439817190170288,0.07120568387763737,0.010173479569645205,0.026165600000240374,,,,,,,,,,,,,,,,,,,
anchor_moderate_lr_0p05,2.0,fold,0.05,3,20,0.9,0.85,0.0,0.0,1.0,2765.0,5530.0,2350.0,415.0,1780.0,156.0,157.0,0.6671878239476537,0.6820976491862568,0.7416132167152575,0.6182845873759718,0.21411347389221191,0.5769662921348314,0.5926275992438563,0.660695468914647,0.624813153961136,0.5892870955429681,0.6813871364699472,0.2440924197435379,0.15232612117228939,0.06310254909397539,0.18089640000107465,,,,,,,,,,,,,,,,,,,
anchor_moderate_lr_0p05,3.0,fold,0.05,3,20,0.9,0.85,0.0,0.0,1.0,4545.0,9090.0,3863.0,682.0,1609.0,59.0,60.0,0.6816925068667208,0.6140814081408141,0.6589166316986448,0.6563987985216356,0.23212264478206635,0.5835922933499068,0.5892494929006086,0.6867612293144209,0.6342794759825328,0.6234016216936381,0.6662709025653135,0.23698082566261292,0.035515010005006675,0.009872104043677887,0.11485649999667658,,,,,,,,,,,,,,,,,,,
anchor_moderate_lr_0p05,4.0,fold,0.05,3,20,0.9,0.85,0.0,0.0,1.0,6154.0,12308.0,5230.0,924.0,1608.0,104.0,105.0,0.6620285981435539,0.6165095872603185,0.6649787412464345,0.6498077525509057,0.22924384474754333,0.5901741293532339,0.6068111455108359,0.6789838337182448,0.6408719346049047,0.6384661952279278,0.6584273638035273,0.23340430855751038,0.026512546018506722,0.008619611252621562,0.19046610000077635,,,,,,,,,,,,,,,,,,,
anchor_depth2_strong_regularization,1.0,fold,0.05,2,40,0.75,0.7,1.0,0.1,5.0,1221.0,2442.0,1038.0,183.0,1544.0,10.0,11.0,0.6879627825132485,0.6085176085176085,0.6279340760121921,0.6803658219082366,0.24362389743328094,0.5770725388601037,0.5939675174013921,0.6282208588957056,0.6106141920095408,0.6076076985870215,0.68284641689779,0.2448628842830658,0.020326377425170628,0.002480594989553442,0.019778699999733362,,,,,,,,,,,,,,,,,,,
anchor_depth2_strong_regularization,2.0,fold,0.05,2,40,0.75,0.7,1.0,0.1,5.0,2765.0,5530.0,2350.0,415.0,1780.0,223.0,224.0,0.6697184580277248,0.6365280289330922,0.6935754996979487,0.6392714521559152,0.22402314841747284,0.5724719101123595,0.5905587668593449,0.6459430979978925,0.6170105686965274,0.588930142438871,0.681469529802398,0.2441786527633667,0.10464535725907775,0.04219807764648287,0.17732990000513382,,,,,,,,,,,,,,,,,,,
anchor_depth2_strong_regularization,3.0,fold,0.05,2,40,0.75,0.7,1.0,0.1,5.0,4545.0,9090.0,3863.0,682.0,1609.0,41.0,42.0,0.682118074241971,0.5936193619361936,0.6261230762888811,0.6700936948476799,0.2386356145143509,0.5866998135487881,0.5909547738693467,0.6950354609929078,0.6387832699619772,0.6243303619840805,0.6697210235149611,0.23847696185112,0.0017927143048005467,-0.00037267133271878805,0.0699663999985205,,,,,,,,,,,,,,,,,,,
anchor_depth2_strong_regularization,4.0,fold,0.05,2,40,0.75,0.7,1.0,0.1,5.0,6154.0,12308.0,5230.0,924.0,1608.0,130.0,131.0,0.6629102549705155,0.6054598635034124,0.6415153958326376,0.6595474857312147,0.23377980291843414,0.5870646766169154,0.6047717842323651,0.6732101616628176,0.6371584699453552,0.6351054823428347,0.6592832505282733,0.23377318680286407,0.00640991348980291,-0.00026423520294138747,0.17582590000529308,,,,,,,,,,,,,,,,,,,
random_001,1.0,fold,0.015,3,80,1.0,0.5,5.0,0.1,1.0,1221.0,2442.0,1038.0,183.0,1544.0,29.0,30.0,0.6880811993541613,0.5904995904995906,0.623595338925903,0.6825453692492399,0.24470828473567963,0.5932642487046632,0.6056497175141243,0.6576687116564417,0.6305882352941177,0.6055147399160123,0.6840618191299092,0.24546650052070618,0.018080599009890674,0.001516449880669235,0.03600359999836655,,,,,,,,,,,,,,,,,,,
random_001,2.0,fold,0.015,3,80,1.0,0.5,5.0,0.1,1.0,2765.0,5530.0,2350.0,415.0,1780.0,191.0,192.0,0.6738811057734202,0.6216998191681736,0.6617878811756364,0.6563902991930651,0.23203465342521667,0.5741573033707865,0.5891690009337068,0.6649104320337197,0.6247524752475248,0.592027962805867,0.6786342506758828,0.24282275140285492,0.06975991836976936,0.02224395148281766,0.17888759999914328,,,,,,,,,,,,,,,,,,,
random_001,3.0,fold,0.015,3,80,1.0,0.5,5.0,0.1,1.0,4545.0,9090.0,3863.0,682.0,1609.0,96.0,97.0,0.6802173477988089,0.6028602860286029,0.6377729693236789,0.6681801312964907,0.23769010603427887,0.5891858297078931,0.5931520644511581,0.6962174940898345,0.6405655247417075,0.6286293683326672,0.6694877913800203,0.23835474252700806,0.009143600991011636,0.0013076600835296714,0.1882356999994954,,,,,,,,,,,,,,,,,,,
random_001,4.0,fold,0.015,3,80,1.0,0.5,5.0,0.1,1.0,6154.0,12308.0,5230.0,924.0,1608.0,241.0,242.0,0.6618262187485054,0.6072473188170295,0.6464886348758055,0.6589462037137533,0.23343421518802643,0.5883084577114428,0.6042944785276073,0.6824480369515011,0.6409978308026031,0.6340005477985347,0.6599875665097169,0.2340681552886963,0.012488087077270893,0.001041362795963563,0.40170280000165803,,,,,,,,,,,,,,,,,,,
random_002,1.0,fold,0.015,4,80,0.6,0.85,5.0,0.01,2.0,1221.0,2442.0,1038.0,183.0,1544.0,77.0,78.0,0.6884038503704175,0.6036036036036037,0.6322242602433038,0.6742959938848239,0.2406248301267624,0.582901554404145,0.5993031358885017,0.6331288343558282,0.6157517899761337,0.6141828035715788,0.6774672430573345,0.24221153557300568,0.018041456671724965,0.0031712491725106595,0.07106049999856623,,,,,,,,,,,,,,,,,,,
random_002,2.0,fold,0.015,4,80,0.6,0.85,5.0,0.01,2.0,2765.0,5530.0,2350.0,415.0,1780.0,178.0,179.0,0.6739300189248051,0.6245931283905968,0.6677424946812701,0.654415908707409,0.23104961216449738,0.5691011235955056,0.5873320537428023,0.6448893572181243,0.6147664490205926,0.5879708705978425,0.6797978742396391,0.24338826537132263,0.07977162408342764,0.025381965532230155,0.2701805999968201,,,,,,,,,,,,,,,,,,,
