canonical_model_name,display_name,stage,record,count,unconditional_probability,unconditional_mc_standard_error,unconditional_mc_ci95_low,unconditional_mc_ci95_high,conditional_on_participating_probability,conditional_on_participating_denominator,conditional_mc_standard_error,conditional_mc_ci95_low,conditional_mc_ci95_high
Sinners Esports,SINNERS Esports,stage_3,2-3,3168,0.06336,0.001089454087146402,0.06122466998919305,0.06549533001080694,0.2194057760232703,14439,0.003444039602949084,0.21265545840149008,0.22615609364505052
Sinners Esports,SINNERS Esports,stage_3,1-3,3987,0.07974,0.001211458066958985,0.07736554218876039,0.08211445781123962,0.2761271556201953,14439,0.003720635656297208,0.26883470973385276,0.28341960150653783
Sinners Esports,SINNERS Esports,stage_3,0-3,3066,0.06132,0.0010729385592847336,0.05921704042380192,0.06342295957619808,0.21234157490130895,14439,0.0034034386011672084,0.2056708352430212,0.2190123145595967
NRG Esports,NRG,stage_1,3-0,1765,0.0353,0.0008252746209595931,0.033682461742919195,0.0369175382570808,0.0353,50000,0.0008252746209595931,0.033682461742919195,0.0369175382570808
NRG Esports,NRG,stage_1,3-1,4436,0.08872,0.001271603409872748,0.08622765731664941,0.09121234268335057,0.08872,50000,0.001271603409872748,0.08622765731664941,0.09121234268335057
NRG Esports,NRG,stage_1,3-2,6263,0.12526,0.001480337342635117,0.12235853880843518,0.12816146119156485,0.12526,50000,0.001480337342635117,0.12235853880843518,0.12816146119156485
NRG Esports,NRG,stage_1,2-3,10940,0.2188,0.0018489270402046697,0.21517610300119885,0.22242389699880113,0.2188,50000,0.0018489270402046697,0.21517610300119885,0.22242389699880113
NRG Esports,NRG,stage_1,1-3,14523,0.29046,0.0020302363822964063,0.28648073669069907,0.2944392633093009,0.29046,50000,0.0020302363822964063,0.28648073669069907,0.2944392633093009
NRG Esports,NRG,stage_1,0-3,12073,0.24146,0.0019139334805577753,0.23770869037810677,0.24521130962189325,0.24146,50000,0.0019139334805577753,0.23770869037810677,0.24521130962189325
NRG Esports,NRG,stage_2,3-0,268,0.00536,0.0003265354620864325,0.004719990494310593,0.006000009505689408,0.021501925545571246,12464,0.001299241679914734,0.018955411852938368,0.024048439238204124
NRG Esports,NRG,stage_2,3-1,751,0.01502,0.0005439558732103184,0.013953846488507777,0.016086153511492226,0.06025353016688061,12464,0.0021314143218382963,0.05607595809607755,0.06443110223768367
NRG Esports,NRG,stage_2,3-2,1024,0.02048,0.0006334124975085351,0.019238511504883274,0.02172148849511673,0.0821566110397946,12464,0.0024596699200080422,0.07733565799657884,0.08697756408301037
NRG Esports,NRG,stage_2,2-3,2418,0.04836,0.0009593884552150917,0.04647959862777842,0.05024040137222158,0.1939987163029525,12464,0.0035419185887671607,0.18705655586896888,0.20094087673693614
NRG Esports,NRG,stage_2,1-3,3984,0.07968,0.001211041680537875,0.07730635830614577,0.08205364169385423,0.3196405648267009,12464,0.004177066895384993,0.3114535137117463,0.3278276159416555
NRG Esports,NRG,stage_2,0-3,4019,0.08038,0.0012158869651410858,0.07799686154832347,0.08276313845167652,0.32244865211810014,12464,0.0041867079737377,0.31424270448957425,0.33065459974662603
NRG Esports,NRG,stage_3,3-0,24,0.00048,9.795607178730678e-05,0.0002880060992968787,0.0006719939007031213,0.011747430249632892,2043,0.0023838077664798322,0.007075167027332421,0.016419693471933363
NRG Esports,NRG,stage_3,3-1,53,0.00106,0.00014552500816010971,0.000774770984006185,0.001345229015993815,0.02594224180127264,2043,0.003516915413295652,0.01904908759121316,0.03283539601133212
NRG Esports,NRG,stage_3,3-2,111,0.00222,0.00021047905358966245,0.0018074610549642617,0.0026325389450357387,0.05433186490455213,2043,0.00501490257646809,0.04450265585467467,0.06416107395442959
NRG Esports,NRG,stage_3,2-3,321,0.00642,0.0003571773677040582,0.005719932359300046,0.007120067640699955,0.15712187958883994,2043,0.008051309836593742,0.1413413123091162,0.17290244686856368
NRG Esports,NRG,stage_3,1-3,645,0.0129,0.0005046501758644298,0.011910885655305717,0.013889114344694283,0.315712187958884,2043,0.010283261811632898,0.2955569948080835,0.3358673811096845
NRG Esports,NRG,stage_3,0-3,889,0.01778,0.0005909969813797699,0.01662164591649565,0.01893835408350435,0.4351443954968184,2043,0.010968600906968575,0.41364593771916,0.4566428532744768
TYLOO,TYLOO,stage_1,3-0,3803,0.07606,0.0011855368100569463,0.07373634785228839,0.07838365214771162,0.07606,50000,0.0011855368100569463,0.07373634785228839,0.07838365214771162
TYLOO,TYLOO,stage_1,3-1,8517,0.17034,0.0016812155388289747,0.1670448175438952,0.1736351824561048,0.17034,50000,0.0016812155388289747,0.1670448175438952,0.1736351824561048
TYLOO,TYLOO,stage_1,3-2,9912,0.19824,0.0017829240163282339,0.19474546892799666,0.20173453107200334,0.19824,50000,0.0017829240163282339,0.19474546892799666,0.20173453107200334
TYLOO,TYLOO,stage_1,2-3,10539,0.21078,0.0018240164012420504,0.2072049278535656,0.2143550721464344,0.21078,50000,0.0018240164012420504,0.2072049278535656,0.2143550721464344
TYLOO,TYLOO,stage_1,1-3,10515,0.2103,0.0018224923045105019,0.2067279150831594,0.21387208491684057,0.2103,50000,0.0018224923045105019,0.2067279150831594,0.21387208491684057
TYLOO,TYLOO,stage_1,0-3,6714,0.13428,0.001524787733423902,0.13129141604248917,0.13726858395751085,0.13428,50000,0.001524787733423902,0.13129141604248917,0.13726858395751085
TYLOO,TYLOO,stage_2,3-0,1063,0.02126,0.0006451048348911981,0.019995594523613252,0.02252440547638675,0.047813961856783015,22232,0.0014310308721890664,0.04500914134729245,0.05061878236627358
TYLOO,TYLOO,stage_2,3-1,2330,0.0466,0.0009426392735293815,0.044752427023882414,0.04844757297611759,0.10480388629003239,22232,0.002054274715625209,0.10077750784740698,0.10883026473265779
TYLOO,TYLOO,stage_2,3-2,3177,0.06354,0.0010908956723720193,0.061401844482150844,0.06567815551784915,0.14290212306585104,22232,0.0023471739866682503,0.13830166205198127,0.1475025840797208
TYLOO,TYLOO,stage_2,2-3,4853,0.09706,0.0013239286717946703,0.09446509980328244,0.09965490019671755,0.21828895286074126,22232,0.0027704463002190733,0.21285887811231188,0.22371902760917065
TYLOO,TYLOO,stage_2,1-3,5967,0.11934,0.0014498135355969057,0.11649836547023007,0.12218163452976993,0.2683969053616409,22232,0.002971920940525391,0.26257194031821113,0.2742218704050707
TYLOO,TYLOO,stage_2,0-3,4842,0.09684,0.001322588480215974,0.09424772657877668,0.09943227342122331,0.21779417056495143,22232,0.002768180359113036,0.21236853706108988,0.22321980406881298
TYLOO,TYLOO,stage_3,3-0,144,0.00288,0.00023965415080903565,0.0024102778644142903,0.00334972213558571,0.021917808219178082,6570,0.0018063568582220616,0.018377348777062843,0.025458267661293322
TYLOO,TYLOO,stage_3,3-1,402,0.00804,0.00039938348488639336,0.0072572083696226695,0.008822791630377332,0.06118721461187215,6570,0.0029569035230171408,0.05539168370675855,0.06698274551698574
TYLOO,TYLOO,stage_3,3-2,624,0.01248,0.0004964725490900781,0.011506913803783447,0.013453086196216553,0.09497716894977169,6570,0.0036170681621316703,0.08788771535199362,0.10206662254754977
TYLOO,TYLOO,stage_3,2-3,1369,0.02738,0.000729799090161121,0.025949593783284205,0.0288104062167158,0.20837138508371386,6570,0.005010684944869719,0.1985504425917692,0.2181923275756585
TYLOO,TYLOO,stage_3,1-3,1995,0.0399,0.000875305546652139,0.03818440112856181,0.04161559887143819,0.3036529680365297,6570,0.005673080483061755,0.2925337302897287,0.3147722057833307
TYLOO,TYLOO,stage_3,0-3,2036,0.04072,0.0008838764800581584,0.038987602099086006,0.04245239790091399,0.30989345509893457,6570,0.005705340785910675,0.29871098715854966,0.3210759230393195
Sharks Esports,Sharks Esports,stage_1,3-0,3088,0.06176,0.0010765287028221774,0.05965000374246854,0.06386999625753147,0.06176,50000,0.0010765287028221774,0.05965000374246854,0.06386999625753147
Sharks Esports,Sharks Esports,stage_1,3-1,6553,0.13106,0.0015091936681552835,0.12810198041041565,0.13401801958958437,0.13106,50000,0.0015091936681552835,0.12810198041041565,0.13401801958958437
Sharks Esports,Sharks Esports,stage_1,3-2,8469,0.16938,0.0016774410010489192,0.16609221563794413,0.17266778436205588,0.16938,50000,0.0016774410010489192,0.16609221563794413,0.17266778436205588
Sharks Esports,Sharks Esports,stage_1,2-3,10941,0.21882,0.0018489878723236667,0.2151959837702456,0.22244401622975438,0.21882,50000,0.0018489878723236667,0.2151959837702456,0.22244401622975438
Sharks Esports,Sharks Esports,stage_1,1-3,12413,0.24826,0.0019319781178885023,0.24447332288893855,0.2520466771110615,0.24826,50000,0.0019319781178885023,0.24447332288893855,0.2520466771110615
Sharks Esports,Sharks Esports,stage_1,0-3,8536,0.17072,0.001682704261597979,0.16742189964726797,0.17401810035273205,0.17072,50000,0.001682704261597979,0.16742189964726797,0.17401810035273205
Sharks Esports,Sharks Esports,stage_2,3-0,705,0.0141,0.000527279622211972,0.013066531940464535,0.015133468059535464,0.038928768636112644,18110,0.0014373214168204049,0.036111618659144654,0.041745918613080635
Sharks Esports,Sharks Esports,stage_2,3-1,1610,0.0322,0.0007894702020975839,0.030652638403888734,0.03374736159611126,0.08890115958034235,18110,0.0021148386297556694,0.08475607586602124,0.09304624329466346
Sharks Esports,Sharks Esports,stage_2,3-2,2339,0.04678,0.000944368906730839,0.04492903694280756,0.048630963057192444,0.12915516289342904,18110,0.0024921091015915166,0.12427062905430968,0.13403969673254842
Sharks Esports,Sharks Esports,stage_2,2-3,3799,0.07598,0.001184964468665622,0.07365746964141538,0.07830253035858463,0.2097736057426836,18110,0.0030254638086861354,0.20384369667765878,0.21570351480770844
Sharks Esports,Sharks Esports,stage_2,1-3,5016,0.10032,0.0013435467807262984,0.09768664830977646,0.10295335169022356,0.2769740474875759,18110,0.003325349190599634,0.2704563630740006,0.28349173190115123
Sharks Esports,Sharks Esports,stage_2,0-3,4641,0.09282,0.0012977245285498767,0.09027645992404223,0.09536354007595776,0.2562672556598564,18110,0.0032441115949769428,0.2499087969337016,0.26262571438601123
Sharks Esports,Sharks Esports,stage_3,3-0,103,0.00206,0.00020276865635497022,0.0016625734335442585,0.0024574265664557417,0.02213149978513107,4654,0.0021564155837478644,0.017904925240985255,0.026358074329276886
Sharks Esports,Sharks Esports,stage_3,3-1,277,0.00554,0.0003319430192066102,0.004889391682355044,0.006190608317644956,0.05951869359690589,4654,0.0034680758666577284,0.052721264898256744,0.06631612229555504
Sharks Esports,Sharks Esports,stage_3,3-2,419,0.00838,0.00040767083780913246,0.007580965157894101,0.0091790348421059,0.09003008165019338,4654,0.004195600711521862,0.08180670425561054,0.09825345904477623
Sharks Esports,Sharks Esports,stage_3,2-3,924,0.01848,0.0006023037373286006,0.01729948467483594,0.01966051532516406,0.19853889127632143,4654,0.005847238832229119,0.18707830316515237,0.2099994793874905
Sharks Esports,Sharks Esports,stage_3,1-3,1458,0.02916,0.0007524585623142313,0.027685181217864105,0.030634818782135892,0.31327889987107865,4654,0.006798961452307438,0.2999529354245561,0.3266048643176012
Sharks Esports,Sharks Esports,stage_3,0-3,1473,0.02946,0.0007562024649523433,0.02797784316869341,0.03094215683130659,0.31650193382036956,4654,0.006817790305946066,0.3031390648207153,0.32986480282002384
Gaimin Gladiators,Gaimin Gladiators,stage_1,3-0,1969,0.03938,0.0008698185511932934,0.037675155639661145,0.04108484436033885,0.03938,50000,0.0008698185511932934,0.037675155639661145,0.04108484436033885
Gaimin Gladiators,Gaimin Gladiators,stage_1,3-1,4768,0.09536,0.0013135179511525527,0.092785504815741,0.09793449518425901,0.09536,50000,0.0013135179511525527,0.092785504815741,0.09793449518425901
Gaimin Gladiators,Gaimin Gladiators,stage_1,3-2,6956,0.13912,0.0015476797188048953,0.1360865477511424,0.1421534522488576,0.13912,50000,0.0015476797188048953,0.1360865477511424,0.1421534522488576
Gaimin Gladiators,Gaimin Gladiators,stage_1,2-3,10761,0.21522,0.0018379355353221722,0.21161764635076855,0.21882235364923144,0.21522,50000,0.0018379355353221722,0.21161764635076855,0.21882235364923144
Gaimin Gladiators,Gaimin Gladiators,stage_1,1-3,13910,0.2782,0.0020040197603816185,0.27427212126965206,0.28212787873034795,0.2782,50000,0.0020040197603816185,0.27427212126965206,0.28212787873034795
Gaimin Gladiators,Gaimin Gladiators,stage_1,0-3,11636,0.23272,0.0018897693065556972,0.22901605215915086,0.23642394784084916,0.23272,50000,0.0018897693065556972,0.22901605215915086,0.23642394784084916
Gaimin Gladiators,Gaimin Gladiators,stage_2,3-0,413,0.00826,0.0004047659175375318,0.007466658801626438,0.009053341198373562,0.03016139633389323,13693,0.0014615919793427125,0.027296676054381512,0.033026116613404946
Gaimin Gladiators,Gaimin Gladiators,stage_2,3-1,998,0.01996,0.0006254853859204066,0.018734048643596003,0.021185951356403995,0.07288395530563062,13693,0.0022214355159338706,0.06852994169440023,0.07723796891686101
Gaimin Gladiators,Gaimin Gladiators,stage_2,3-2,1431,0.02862,0.0007456660861270278,0.027158494471191025,0.030081505528808974,0.10450595194624991,13693,0.002614282769637684,0.09938195771776005,0.10962994617473977
Gaimin Gladiators,Gaimin Gladiators,stage_2,2-3,2803,0.05606,0.0010287592176986798,0.05404363193331058,0.058076368066689414,0.20470313298765794,13693,0.003448081929688333,0.1979448924054688,0.21146137356984707
Gaimin Gladiators,Gaimin Gladiators,stage_2,1-3,4121,0.08242,0.001229853191238694,0.08000948774517215,0.08483051225482784,0.30095669320090557,13693,0.003919717248308634,0.29327404739422064,0.3086393390075905
Gaimin Gladiators,Gaimin Gladiators,stage_2,0-3,3927,0.07854,0.0012030915875360444,0.07618194048842936,0.08089805951157064,0.28678887022566274,13693,0.0038649234661986293,0.27921362023191343,0.29436412021941205
Gaimin Gladiators,Gaimin Gladiators,stage_3,3-0,59,0.00118,0.00015353225068369188,0.000879076788659964,0.001480923211340036,0.02076002814919071,2842,0.002674523994981351,0.015517961119027264,0.02600209517935416
Gaimin Gladiators,Gaimin Gladiators,stage_3,3-1,119,0.00238,0.00021791446028201065,0.0019528876578472592,0.002807112342152741,0.04187192118226601,2842,0.00375717298489354,0.03450786213187467,0.04923598023265734
Gaimin Gladiators,Gaimin Gladiators,stage_3,3-2,186,0.00372,0.0002722558208744122,0.0031863785910861524,0.004253621408913848,0.06544686840253343,2842,0.00463910708040465,0.05635421852494031,0.07453951828012655
Gaimin Gladiators,Gaimin Gladiators,stage_3,2-3,506,0.01012,0.00044760664874418475,0.0092426909684614,0.010997309031538602,0.17804363124560169,2842,0.007175886604723984,0.16397889350034267,0.1921083689908607
Gaimin Gladiators,Gaimin Gladiators,stage_3,1-3,929,0.01858,0.00060390038251354,0.01739635525027346,0.019763644749726538,0.32688247712878254,2842,0.008798917214647659,0.30963659938807314,0.34412835486949195
Gaimin Gladiators,Gaimin Gladiators,stage_3,0-3,1043,0.02086,0.0006391378630624225,0.019607289788397653,0.022112710211602347,0.3669950738916256,2842,0.009041107341871538,0.3492745035015574,0.3847156442816938
Team Liquid,Team Liquid,stage_1,3-0,3298,0.06596,0.0011100385434749552,0.0637843244547891,0.06813567554521091,0.06596,50000,0.0011100385434749552,0.0637843244547891,0.06813567554521091
Team Liquid,Team Liquid,stage_1,3-1,7204,0.14408,0.0015704837063783884,0.14100185193549838,0.14715814806450164,0.14408,50000,0.0015704837063783884,0.14100185193549838,0.14715814806450164
Team Liquid,Team Liquid,stage_1,3-2,9234,0.18468,0.001735357586205218,0.18127869913103778,0.18808130086896224,0.18468,50000,0.001735357586205218,0.18127869913103778,0.18808130086896224
Team Liquid,Team Liquid,stage_1,2-3,10889,0.21778,0.0018458161966999856,0.21416220025446803,0.22139779974553198,0.21778,50000,0.0018458161966999856,0.21416220025446803,0.22139779974553198
Team Liquid,Team Liquid,stage_1,1-3,11689,0.23378,0.0018927594226419795,0.2300701915316217,0.23748980846837828,0.23378,50000,0.0018927594226419795,0.2300701915316217,0.23748980846837828
Team Liquid,Team Liquid,stage_1,0-3,7686,0.15372,0.0016130106112484195,0.1505584992019531,0.15688150079804689,0.15372,50000,0.0016130106112484195,0.1505584992019531,0.15688150079804689
Team Liquid,Team Liquid,stage_2,3-0,908,0.01816,0.0005971635353904322,0.01698955947063475,0.019330440529365247,0.04600729631130928,19736,0.001491270113816683,0.04308440688822858,0.04893018573438998
Team Liquid,Team Liquid,stage_2,3-1,2068,0.04136,0.0008904981796724798,0.03961462356784194,0.04310537643215806,0.104783137413863,19736,0.0021801192907702958,0.10051010360395322,0.10905617122377277
Team Liquid,Team Liquid,stage_2,3-2,2751,0.05502,0.001019733294543235,0.05302132274269526,0.05701867725730474,0.1393899473044183,19736,0.0024654112084554897,0.13455774133584555,0.14422215327299107
Team Liquid,Team Liquid,stage_2,2-3,4256,0.08512,0.0012479950769133667,0.0826739296492498,0.0875660703507502,0.2156465342521281,19736,0.0029275045793782798,0.20990862527654666,0.22138444322770953
Team Liquid,Team Liquid,stage_2,1-3,5273,0.10546,0.0013735951980114083,0.10276775341189764,0.10815224658810235,0.26717673287393595,19736,0.0031497013315787315,0.26100331826404166,0.27335014748383024
Team Liquid,Team Liquid,stage_2,0-3,4480,0.0896,0.0012772771038423885,0.08709653687646891,0.09210346312353108,0.22699635184434536,19736,0.0029817459792212215,0.22115212972507176,0.23284057396361896
Team Liquid,Team Liquid,stage_3,3-0,141,0.00282,0.00023715174888665696,0.0023551825721821523,0.0032848174278178478,0.02462022001047669,5727,0.00204771375395691,0.02060670105272115,0.028633738968232233
Team Liquid,Team Liquid,stage_3,3-1,342,0.00684,0.00036859773195178507,0.006117548445374501,0.007562451554625499,0.059717129387113675,5727,0.003131231174564697,0.05357991628496687,0.06585434248926048
Team Liquid,Team Liquid,stage_3,3-2,559,0.01118,0.00047021287944929796,0.010258382756279376,0.012101617243720626,0.09760782259472674,5727,0.003921718182759178,0.08992125495651875,0.10529439023293473
Team Liquid,Team Liquid,stage_3,2-3,1203,0.02406,0.0006852899590684224,0.022716831680225893,0.02540316831977411,0.21005762179151388,5727,0.005382739186069031,0.19950745298681857,0.2206077905962092
Team Liquid,Team Liquid,stage_3,1-3,1798,0.03596,0.0008326689426176527,0.0343279688724694,0.037592031127530595,0.31395145800593677,5727,0.006132606280432085,0.3019315496962899,0.32597136631558365
Team Liquid,Team Liquid,stage_3,0-3,1684,0.03368,0.000806791888903204,0.03209868789774972,0.03526131210225028,0.2940457482102322,5727,0.0060204941616996315,0.28224557965330094,0.3058459167671635
Lynn Vision Gaming,Lynn Vision Gaming,stage_1,3-0,2978,0.05956,0.0010584196370060411,0.05748549751146816,0.06163450248853184,0.05956,50000,0.0010584196370060411,0.05748549751146816,0.06163450248853184
Lynn Vision Gaming,Lynn Vision Gaming,stage_1,3-1,6576,0.13152,0.0015114396421954798,0.12855757830129685,0.13448242169870314,0.13152,50000,0.0015114396421954798,0.12855757830129685,0.13448242169870314
Lynn Vision Gaming,Lynn Vision Gaming,stage_1,3-2,8576,0.17152,0.0016858285179697252,0.16821577610477934,0.17482422389522068,0.17152,50000,0.0016858285179697252,0.16821577610477934,0.17482422389522068
Lynn Vision Gaming,Lynn Vision Gaming,stage_1,2-3,11061,0.22122,0.0018562419648310937,0.21758176574893107,0.22485823425106893,0.22122,50000,0.0018562419648310937,0.21758176574893107,0.22485823425106893
Lynn Vision Gaming,Lynn Vision Gaming,stage_1,1-3,12416,0.24832,0.0019321344549487233,0.2445330164683005,0.2521069835316995,0.24832,50000,0.0019321344549487233,0.2445330164683005,0.2521069835316995
Lynn Vision Gaming,Lynn Vision Gaming,stage_1,0-3,8393,0.16786,0.0016714246641712572,0.16458400765822434,0.17113599234177568,0.16786,50000,0.0016714246641712572,0.16458400765822434,0.17113599234177568
Lynn Vision Gaming,Lynn Vision Gaming,stage_2,3-0,638,0.01276,0.0005019398848467812,0.011776197825700309,0.013743802174299692,0.03519029233314948,18130,0.001368463970331226,0.03250810295130027,0.037872481714998685
Lynn Vision Gaming,Lynn Vision Gaming,stage_2,3-1,1496,0.02992,0.0007619027969498472,0.028426670517978297,0.0314133294820217,0.08251516822945394,18130,0.0020434661084618873,0.07850997465686864,0.08652036180203924
Lynn Vision Gaming,Lynn Vision Gaming,stage_2,3-2,2265,0.0453,0.000930031289796209,0.043477138671999434,0.047122861328000566,0.12493105350248207,18130,0.0024555989287565277,0.12011807960211927,0.12974402740284485
Lynn Vision Gaming,Lynn Vision Gaming,stage_2,2-3,3893,0.07786,0.0011983139855647183,0.07551130458829315,0.08020869541170685,0.214726971869829,18130,0.003049683276543311,0.20874959264780413,0.22070435109185388
Lynn Vision Gaming,Lynn Vision Gaming,stage_2,1-3,5310,0.1062,0.0013778356941232144,0.1034994420395185,0.10890055796048151,0.29288472145615,18130,0.003379827746810227,0.286260259072402,0.29950918383989805
Lynn Vision Gaming,Lynn Vision Gaming,stage_2,0-3,4528,0.09056,0.001283424219811984,0.08804448852916852,0.09307551147083148,0.24975179260893546,18130,0.0032148290806068756,0.243450727610946,0.2560528576069249
Lynn Vision Gaming,Lynn Vision Gaming,stage_3,3-0,89,0.00178,0.0001885116229838362,0.001410517218951681,0.0021494827810483188,0.020231870879745397,4399,0.0021227687980463726,0.016071244035574507,0.024392497723916287
Lynn Vision Gaming,Lynn Vision Gaming,stage_3,3-1,244,0.00488,0.00031164677440974743,0.004269172322156895,0.005490827677843105,0.0554671516253694,4399,0.003451035956620706,0.04870312115039282,0.062231182100345984
Lynn Vision Gaming,Lynn Vision Gaming,stage_3,3-2,366,0.00732,0.0003812195587846982,0.006572809664781991,0.008067190335218008,0.08320072743805411,4399,0.004164124548533811,0.07503904332292784,0.09136241155318038
Lynn Vision Gaming,Lynn Vision Gaming,stage_3,2-3,856,0.01712,0.0005801190498509767,0.015982966662292087,0.018257033337707913,0.1945896794726074,4399,0.005968861689582801,0.18289071056102513,0.2062886483841897
Lynn Vision Gaming,Lynn Vision Gaming,stage_3,1-3,1405,0.0281,0.000739058725677466,0.026651444897672166,0.029548555102327834,0.31939077062968857,4399,0.007029640526697662,0.3056126751973611,0.333168866062016
Lynn Vision Gaming,Lynn Vision Gaming,stage_3,0-3,1439,0.02878,0.000747685918016382,0.027314535600687893,0.030245464399312107,0.3271197999545351,4399,0.0070736783757238035,0.31325539033811645,0.34098420957095377
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_1,3-0,1418,0.02836,0.0007423706675239802,0.026904953491653,0.029815046508347,0.02836,50000,0.0007423706675239802,0.026904953491653,0.029815046508347
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_1,3-1,3064,0.06128,0.001072611407733481,0.059177681640842375,0.06338231835915763,0.06128,50000,0.001072611407733481,0.059177681640842375,0.06338231835915763
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_1,3-2,4407,0.08814,0.001267843368874878,0.08565502699700524,0.09062497300299475,0.08814,50000,0.001267843368874878,0.08565502699700524,0.09062497300299475
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_1,2-3,9568,0.19136,0.0017592120417959855,0.18791194439807987,0.19480805560192013,0.19136,50000,0.0017592120417959855,0.18791194439807987,0.19480805560192013
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_1,1-3,15547,0.31094,0.0020700546678771555,0.30688269285096076,0.31499730714903923,0.31094,50000,0.0020700546678771555,0.30688269285096076,0.31499730714903923
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_1,0-3,15996,0.31992,0.0020860066807179695,0.31583142690579274,0.3240085730942072,0.31992,50000,0.0020860066807179695,0.31583142690579274,0.3240085730942072
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_2,3-0,200,0.004,0.0002822764602300376,0.0034467381379491265,0.004553261862050874,0.02249971875351558,8889,0.0015729703527483597,0.019416696862128796,0.025582740644902367
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_2,3-1,438,0.00876,0.0004167316258696957,0.007943206013295397,0.009576793986704604,0.04927438407019912,8889,0.0022956820940246655,0.04477484716591078,0.053773920974487466
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_2,3-2,613,0.01226,0.0004921319416579257,0.011295421394350465,0.013224578605649535,0.06896163797952526,8889,0.002687578257287279,0.0636939845952422,0.07422929136380832
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_2,2-3,1574,0.03148,0.0007808842372592752,0.029949466894971823,0.03301053310502818,0.17707278659016762,8889,0.004048835851949436,0.16913706832034672,0.18500850485998852
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_2,1-3,2798,0.05596,0.0010278956989889588,0.05394532442998164,0.05797467557001836,0.314771065361683,8889,0.004925936346403973,0.3051162301227312,0.32442590060063475
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_2,0-3,3266,0.06532,0.0011050185301613724,0.06315416368088371,0.0674858363191163,0.36742040724490943,8889,0.00511343538758752,0.35739807388523787,0.377442740604581
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_3,3-0,27,0.00054,0.0001038949854420318,0.00033636582853361767,0.0007436341714663823,0.02158273381294964,1251,0.0041085315510632665,0.013530011972865639,0.029635455653033646
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_3,3-1,49,0.00098,0.00013993138318475952,0.0007057344889578713,0.0012542655110421286,0.03916866506794564,1251,0.0054848443716816,0.028418370099449704,0.04991896003644158
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_3,3-2,79,0.00158,0.00017762339935943123,0.0012318581372555149,0.0019281418627444852,0.06314948041566747,1251,0.0068768790638335416,0.04967079745055372,0.07662816338078121
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_3,2-3,193,0.00386,0.0002773121129702055,0.0033164682585783973,0.004403531741421603,0.1542765787370104,1251,0.010212581228068583,0.13425991952999597,0.17429323794402482
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_3,1-3,422,0.00844,0.00040911529915171836,0.007638134013662631,0.009241865986337368,0.33733013589128696,1251,0.013367417924158537,0.31112999675993624,0.3635302750226377
THUNDERdOWNUNDER,THUNDERdOWNUNDER,stage_3,0-3,481,0.00962,0.0004365193145784044,0.008764422143426327,0.010475577856573673,0.3844924060751399,1251,0.013754092356506504,0.3575343850563871,0.4114504270938927
FlyQuest,FlyQuest,stage_1,3-0,4586,0.09172,0.0012907938766511095,0.08919004400176382,0.09424995599823617,0.09172,50000,0.0012907938766511095,0.08919004400176382,0.09424995599823617
FlyQuest,FlyQuest,stage_1,3-1,9088,0.18176,0.0017246640391682085,0.1783796584832303,0.1851403415167697,0.18176,50000,0.0017246640391682085,0.1783796584832303,0.1851403415167697
FlyQuest,FlyQuest,stage_1,3-2,11126,0.22252,0.001860133595202237,0.21887413815340362,0.22616586184659637,0.22252,50000,0.001860133595202237,0.21887413815340362,0.22616586184659637
FlyQuest,FlyQuest,stage_1,2-3,9553,0.19106,0.0017581585616775297,0.18761400921911206,0.19450599078088796,0.19106,50000,0.0017581585616775297,0.18761400921911206,0.19450599078088796
FlyQuest,FlyQuest,stage_1,1-3,9396,0.18792,0.001747032189743509,0.18449581690810274,0.19134418309189727,0.18792,50000,0.001747032189743509,0.18449581690810274,0.19134418309189727
FlyQuest,FlyQuest,stage_1,0-3,6251,0.12502,0.0014791213581041955,0.12212092213811578,0.12791907786188422,0.12502,50000,0.0014791213581041955,0.12212092213811578,0.12791907786188422
FlyQuest,FlyQuest,stage_2,3-0,1593,0.03186,0.0007854290598138065,0.030320559042764938,0.03339944095723506,0.06423387096774194,24800,0.0015568252536792965,0.06118249347053052,0.06728524846495336
FlyQuest,FlyQuest,stage_2,3-1,3462,0.06924,0.0011353045617806703,0.06701480305890989,0.0714651969410901,0.13959677419354838,24800,0.0022007102485142103,0.13528338210646051,0.14391016628063624
