team_id,team_name
239739,Astralis
239735,ECSTATIC
239737,Apeks
239731,Team Spirit
239733,Team Vitality
239727,Cloud9
239729,MOUZ
239725,Monte
239723,Preasy Esport
239721,GamerLegion
239719,Guild Eagles
239319,Preasy Esport
239317,Astralis
239313,Cloud9
239315,Apeks
239311,Monte
239309,Team Spirit
239305,Team Vitality
239307,MOUZ
239665,BetBoom Team
239663,Fnatic
239661,9Pandas
239569,ENTERPRISE esports
239567,Natus Vincere
239565,9Pandas
239563,FaZe Clan
239559,Fnatic
239561,AMKAL Esports
239557,Into The Breach
239555,Virtus.pro
239553,SAW
239551,FaZe Clan
239549,BetBoom Team
239545,Fnatic
239537,Eternal Fire
239541,9Pandas
239533,Natus Vincere
239531,Virtus.pro
239535,G2 Esports
239527,Team 3DMAX
239529,FaZe Clan
239525,BetBoom Team
239523,SAW
239521,Ninjas in Pyjamas
239197,BetBoom Team
239199,Team 3DMAX
239195,AMKAL Esports
239193,Eternal Fire
239191,G2 Esports
239189,Natus Vincere
239187,Virtus.pro
239185,FaZe Clan
239183,Team Spirit
239149,Team Spirit
239181,MOUZ
239153,ENCE
239151,FaZe Clan
239009,ENCE
239015,Heroic
238999,Team Falcons
238997,FaZe Clan
239013,G2 Esports
239011,GamerLegion
238995,Eternal Fire
238993,Complexity
239005,ENCE
239007,GamerLegion
239003,Monte
239001,Team Vitality
238989,FaZe Clan
238985,Rebels Gaming
238987,Natus Vincere
238991,Team Spirit
237929,MOUZ
237927,Monte
237923,Team Vitality
237921,Complexity
237919,Natus Vincere
237915,FaZe Clan
237925,G2 Esports
237917,Team Falcons
238887,BIG
238889,Rebels Gaming
238883,Virtus.pro
238885,The Mongolz
238877,Astralis
238879,FURIA Esports
238881,M80
238875,Cloud9
238873,GamerLegion
238871,The Mongolz
238867,Rebels Gaming
238869,Heroic
237913,Rooster
237907,FURIA Esports
237911,GamerLegion
237909,Team Spirit
237905,ENCE
237899,Cloud9
237903,Heroic
237901,Eternal Fire
238861,Espionage
238859,Espionage
238863,Nemiga Gaming
238857,Sprout
238855,RUBY
238853,Insilio
238837,Team 7AM
238827,9Pandas
238825,Dynamo Eclot
238839,Fnatic
238835,FORZE
238831,Team 3DMAX
238829,RUBY
238833,RUSH B
237751,Nouns Esports
237747,Nouns Esports
237749,Wildcard Gaming
237529,Carpe Diem
237527,Nouns Esports
237531,MIGHT
237533,NRG Esports
237503,Guild Eagles
237501,Insilio
237497,500
237491,Into The Breach
237485,FreeESPI
237481,For The Win eSports
237495,Ninjas in Pyjamas
237493,Guild Eagles
237483,sYnck
237489,Gucci Gaming Academy
237499,Sprout
237479,PARIVISION
237487,AMKAL Esports
237477,For The Win eSports
237517,Team Liquid
237507,Team Liquid
237513,Badass Gaming
237553,Legacy
237515,NRG Esports
237511,Party Astronauts
237509,MIGHT
237505,Team Liquid
237543,w7m esports
237551,Case Esports
237545,Imperial Esports
237549,RED Canids
237547,paiN Gaming
237541,TIMACETA
237539,Sharks Esports
237535,BESTIA
237537,paiN Gaming
237519,BESTIA
237525,RED Canids
237523,paiN Gaming
237521,Patins da Ferrari
240575,Twisted Minds
240579,Onyx Ravens
240577,Onyx Ravens
240573,JiJieHao
240571,Bravado Gaming
240565,Twisted Minds
240567,Team Shush
240569,15 Average Gaming
240563,JiJieHao
240561,Kitsune Esports
240559,Team Shush
240555,JiJieHao
240557,Nixuh
238097,RED Canids
238095,paiN Gaming
237991,RED Canids
237987,paiN Gaming
237989,9z Team
238099,BESTIA
237985,Team 3DMAX
237993,TIMACETA
237995,9z Team
237997,Fluxo
237983,sYnck
237821,Myth Avenue Gaming
237975,ECSTATIC
237977,sYnck
237979,Team 3DMAX
237791,ATOX Esports
237817,Gods Reign
237015,TYLOO
237789,The Huns Esports
237777,Bad News Kangaroos
237013,New Happy
237819,Gods Reign
237815,DEWA United
237775,Rooster
237793,The Mongolz
237011,Lynn Vision Gaming
237773,Grayhound Gaming
237779,Rooster
237971,Case Esports
237973,Flamengo Esports
237969,Legacy
237967,MIBR
237941,sYnck
237937,KOI
237939,MOUZ
237965,Imperial Esports
237963,9z Team
237959,paiN Gaming
237961,TIMACETA
237935,ECSTATIC
237933,OG
237931,9Pandas
237889,BetBoom Team
237887,Virtus.pro
237891,9Pandas
237897,MOUZ
237895,KOI
237893,Astralis
237785,GR Gaming
237879,Team 3DMAX
237877,BIG
237875,ECSTATIC
237885,sYnck
237881,IKLA
237883,Preasy Esport
237813,SR Nacague
237811,DEWA United
237787,MungYu Esports
237769,Grayhound Gaming
237007,New Happy
237009,Wings Up Gaming
237807,RESILIENCE
237771,Mindfreak
237809,Troublemakers
237781,Team NKT
237783,Eruption
237003,秽土转生
237005,Rare Atom
237767,DXA Esports
237765,Immunity Apartments
237951,9z Team
237953,Sharks Esports
237957,w7m esports
237955,ODDIK
237949,BESTIA
237947,RED Canids
237945,paiN Gaming
237943,MIBR
236987,Sharks Esports
236983,BESTIA
236985,Imperial Esports
236989,Fluxo
237721,Permitta Esports
237719,Sinners Esports
236979,paiN Gaming
237743,EYEBALLERS
237745,Aurora Gaming
236981,RED Canids
237739,Eternal Fire
237741,AMKAL Esports
237717,Cloud9
237715,Natus Vincere
237729,SAW
237733,Preasy Esport
237731,KOI
237737,sYnck
237723,9Pandas
237725,Team 3DMAX
237727,BIG
237735,Pera Esports
237805,Gods Reign
237803,DEWA United
237021,The Mongolz
237023,GR Gaming
237019,MungYu Esports
237027,Eruption
237797,2ez Gaming
237799,DEWA United
237017,The Mongolz
237025,ATOX Esports
237761,Rooster
237801,Drippy Lab
237795,Gods Reign
236999,Lynn Vision Gaming
237001,New Happy
237763,Bad News Kangaroos
237757,Bad News Kangaroos
236997,SHPL
237755,Mindfreak
236995,New Happy
236991,Lynn Vision Gaming
237759,RKON
237753,Rooster
236993,Steel Helmet
237713,Permitta Esports
237697,EYEBALLERS
237693,Aurora Gaming
237691,Team Spirit
237695,FORZE
237707,Sinners Esports
237709,ECSTATIC
237711,OG
237699,Virtus.pro
237701,Natus Vincere
237705,BIG
237703,Cloud9
237685,Eternal Fire
237687,AMKAL Esports
237689,Astralis
237683,MOUZ
237447,Team 3DMAX
237445,BetBoom Team
237449,9Pandas
237451,SAW
237461,Astralis
237463,Preasy Esport
237467,FORZE
237465,Aurora Gaming
237459,AMKAL Esports
237443,BIG
237457,Eternal Fire
237441,Cloud9
237439,Natus Vincere
237453,MOUZ
237455,Team Spirit
237437,Virtus.pro
236943,Nouns Esports
236939,Party Astronauts
236941,Rocket
236931,Party Astronauts
236927,M80
236929,BOSS
236935,Carpe Diem
236937,Badass Gaming
236933,NRG Esports
236879,FLUFFY AIMERS
236881,vagrants
236869,Party Astronauts
236867,M80
236875,BOSS
236871,Team Liquid
236873,NRG Esports
236877,Carpe Diem
236841,Nouns Esports
236843,Badass Gaming
236845,FLUFFY AIMERS
236847,Rocket
236839,Party Astronauts
236837,BOSS
236833,Complexity
236835,M80
236769,BOSS
236773,Carpe Diem
236775,Wildcard Gaming
236771,Party Astronauts
236765,Nouns Esports
236761,Complexity
236763,M80
236767,Badass Gaming
238681,G2 Esports
238679,Astralis
237075,Virtus.pro
237051,Team Liquid
237063,Natus Vincere
237039,Astralis
237073,Cloud9
237049,GamerLegion
237061,G2 Esports
237037,Team Vitality
237071,BIG
237069,Virtus.pro
237047,FaZe Clan
237045,GamerLegion
237067,Cloud9
237065,Virtus.pro
237043,Team Spirit
237041,FaZe Clan
237035,OG
237033,Team Vitality
237059,Ninjas in Pyjamas
237057,G2 Esports
237031,Astralis
237029,Team Vitality
237055,Natus Vincere
237053,G2 Esports
237427,Passion UA
237423,Aurora Young Blood
237425,Nexus Gaming
237421,EYEBALLERS
237431,JANO Esports
237417,samaloyod
237415,Rebels Gaming
237413,Team EndPoint
237411,Nexus Gaming
237419,Linx Legacy Madagaskar
237407,Aurora Young Blood
237429,Alliance
237409,EYEBALLERS
237405,00Nation
237401,EYEBALLERS
237399,TSM
237403,Alliance
236925,PARIVISION
236971,TSM
236969,00Nation
236967,ENTERPRISE esports
236961,Bleed Esports
236973,B8 Esports
236963,Sprout
236965,Illuminar
236923,HAVU Gaming
236921,PARIVISION
236865,ECSTATIC
236861,Permitta Esports
236859,500
236857,OG
236855,Betera
236853,Insilio
236829,500
236815,Insilio
236817,Nexus Gaming
236819,LOADING-
236823,Betera
236821,ECSTATIC
236825,Infinite Gaming
236827,ESC Gaming
236851,00Nation
236813,CYBERSHOKE Esports
236811,Passion UA
236807,BEZFORMbI
236809,Passion UA
236785,The Witchers
236779,Team EndPoint
236777,TSM
236781,Espionage
236613,Rocket
236615,Los Grandes
236609,FLUFFY AIMERS
236603,Los Grandes
236607,FLUFFY AIMERS
236601,WICKED
236605,The Nomads
236611,regain
236597,Heroic
236599,IKLA
236593,Heroic
236595,Sinners Esports
236571,Sinners Esports
236565,Heroic
236567,IKLA
236569,Anonymo Esports
236459,Heroic
236465,sYnck
236469,IKLA
236471,Permitta Esports
236481,Gucci Gaming Academy
236483,Sinners Esports
236485,ILIN
236487,Betera
236553,Betera
236551,ILIN
236489,Alliance
236467,HAVU Gaming
236461,Team EndPoint
236457,GODSENT
236453,Heroic
236463,GRGECHI
236455,PARIVISION
236449,B8 Esports
236451,00Nation
236447,PARIVISION
236441,JANO Esports
236445,boomerdemons
236443,Bleed Esports
236437,EYEBALLERS
236383,NRG Esports
236373,my life be like
236379,Team Liquid
236371,Datejust
236381,vagrants
236377,Team Liquid
236375,NRG Esports
236343,Entropiq
236341,Fnatic
236339,9INE
236333,Fnatic
236335,ex-ThunderFlash
236337,Entropiq
236313,Illuminar
236331,IKLA
236329,Entropiq
236323,ex-ThunderFlash
236327,KOI
236325,Zero Tenacity
236315,Dynamo Eclot
236321,Fnatic
236317,Bleed Esports
236319,9INE
236249,Fnatic
236251,Heroic
236279,B8 Esports
236255,Team Secret
236253,00Nation
236241,TSM
236239,OG
236245,AVANGAR
236237,PARIVISION
236247,Alliance
236243,Espionage
236385,my life be like
235721,Apeks
235717,Apeks
235719,Virtus.pro
235715,Monte
235709,The Mongolz
235713,BESTIA
235707,GamerLegion
235705,Apeks
235711,Monte
235409,Complexity
235411,Apeks
235415,M80
235413,Monte
235703,Team Vitality
235699,Team Vitality
235701,FaZe Clan
235695,G2 Esports
235697,Cloud9
235305,FaZe Clan
235303,Heroic
235297,Cloud9
235295,ENCE
235301,MOUZ
235299,FaZe Clan
235293,Team Vitality
235291,Cloud9
235483,Team Spirit
235479,MIBR
235481,Virtus.pro
235255,Team Spirit
235245,BetBoom Team
235251,Astralis
235241,Cloud9
235253,Virtus.pro
235243,GamerLegion
235249,FURIA Esports
235247,Astralis
235239,MIBR
235237,GamerLegion
235289,FURIA Esports
235285,HAVU Gaming
235287,ENCE
234911,FURIA Esports
234901,GamerLegion
234909,MOUZ
234907,Apeks
234905,Complexity
234903,MOUZ
234899,ENCE
234897,HAVU Gaming
234895,GamerLegion
234893,ENCE
235085,FaZe Clan
235093,Team Denmark
235081,FaZe Clan
235083,Team Vitality
235077,Complexity
235079,Cloud9
234127,Team Vitality
234125,Heroic
234123,FaZe Clan
234121,Ninjas in Pyjamas
234119,Complexity
234117,Team Vitality
234115,Cloud9
234113,FaZe Clan
234335,Team Spirit
234333,Aurora Gaming
234329,Apeks
234331,MIBR
234169,FORZE
234171,MIBR
234165,Team Spirit
234163,9INE
234161,Eternal Fire
234159,Aurora Gaming
234157,Apeks
234155,Aurora Gaming
234669,FORZE
234681,FTW
234689,The Mongolz
234693,TYLOO
234679,Movistar Riders
234667,FORZE
234677,Pera Esports
234675,Aurora Gaming
234687,The Mongolz
234691,New Happy
234683,The Mongolz
234685,TYLOO
234649,Evil Geniuses
234653,Party Astronauts
234663,Pera Esports
234665,Aurora Gaming
234673,Pompa Team
234671,Movistar Riders
234655,Movistar Riders
234657,FORZE
234659,Aurora Gaming
234661,FTW
234651,M80
234647,Party Astronauts
234643,Party Astronauts
234645,Wildcard Gaming
233467,Imperial Esports
233469,ODDIK
233437,ODDIK
233439,BESTIA
233417,BESTIA
233419,RED Canids
234105,MOUZ
234103,FaZe Clan
234097,Astralis
234099,ENCE
234107,MOUZ
233813,Wings Up Gaming
233811,MOUZ
233809,FaZe Clan
233807,MOUZ
233805,TYLOO
233803,ENCE
233801,Astralis
233799,ENCE
239253,Nemiga Gaming
239251,AMKAL Esports
239247,FORZE
239249,Nemiga Gaming
239245,Espionage
239243,RUBY
239241,RUBY
239239,Nemiga Gaming
239235,BetBoom Team
239237,Guild Eagles
239227,BetBoom Team
239233,Insilio
239231,Guild Eagles
239229,Espionage
238673,The Mongolz
238671,TYLOO
238667,The Mongolz
238669,The Huns Esports
238663,The Mongolz
238665,Wings Up Gaming
238107,Grayhound Gaming
238111,Mindfreak
238109,Rooster
238105,Mindfreak
238103,Grayhound Gaming
238101,Rooster
238009,Team Liquid
238007,Wildcard Gaming
238003,M80
238005,Wildcard Gaming
238001,Team Liquid
237999,M80
238123,9z Team
238119,MIBR
238117,Sharks Esports
238121,MIBR
238113,MIBR
238115,RED Canids
233953,TYLOO
233951,Wings Up Gaming
233949,TYLOO
233863,FaZe Clan
233921,Monte
233947,Cloud9
233861,Heroic
233857,FaZe Clan
233855,Cloud9
233859,Team Spirit
233659,FURIA Esports
233649,Complexity
233657,Heroic
233655,Nouns Esports
233647,Team Spirit
233653,FURIA Esports
233645,Complexity
233651,Heroic
233639,Monte
233643,MOUZ
233641,Team Spirit
233629,Fnatic
233637,FaZe Clan
233635,Wildcard Gaming
233627,Cloud9
233625,Fnatic
233633,FaZe Clan
233623,Ninjas in Pyjamas
233631,Monte
233621,Cloud9
233233,FaZe Clan
233395,Австралия
233229,MOUZ
233231,G2 Esports
233225,ENCE
233227,BetBoom Team
233205,ENCE
233215,Complexity
233199,FaZe Clan
233193,BetBoom Team
233211,Complexity
233213,Fnatic
233195,Natus Vincere
233197,GamerLegion
233201,ENCE
233207,Lynn Vision Gaming
233209,Monte
233203,Complexity
233191,Team Vitality
233189,BetBoom Team
233185,Natus Vincere
233187,Apeks
232763,Monte
232765,Grayhound Gaming
232761,Cloud9
232759,ENCE
232753,FaZe Clan
232751,Team Vitality
232755,Natus Vincere
232757,VERTEX
289160,BetBoom Team
289162,Acend
289158,BESTIA
289156,G2 Esports
289154,Heroic
289148,Fluxo
289150,Sinners Esports
289152,OG
289136,Acend
289138,cswalkers
289134,ESC Gaming
289132,G2 Esports
289130,Acend
289128,ESC Gaming
289124,G2 Esports
289126,Acend
289122,ESC Gaming
289120,G2 Esports
289118,Sinners Esports
289116,BIG
289112,BIG
289114,JiJieHao
289108,BIG
289110,Sinners Esports
289104,Heroic
289106,SAW
289100,Heroic
289102,CYBERSHOKE Esports
289098,Fluxo
289096,CYBERSHOKE Esports
289092,Heroic
289094,Fluxo
289090,CYBERSHOKE Esports
289088,Heroic
289086,Wildcard Gaming
289084,BetBoom Team
289082,BESTIA
289080,BetBoom Team
289076,BESTIA
289078,Sangal Esports
289074,Sangal Esports
289072,BESTIA
289070,BESTIA
289068,BetBoom Team
289066,Alliance
289064,Heroic Academy
289062,Alliance
289060,EYEBALLERS
289058,M80
289056,Betclic
289054,GamerLegion
289046,Young Ninjas
289042,EYEBALLERS
289044,Young Ninjas
288912,Alliance
288914,EYEBALLERS
289002,Heroic Academy
288910,Västerås Esport
288908,Betclic
288994,Johnny Speeds
288906,M80
288904,Johnny Speeds
288988,Metizport
288902,GamerLegion
288900,Metizport
289040,Sinners Esports
289048,BetBoom Team
289032,HOTU
289018,Sinners Esports
289036,BIG
289028,Tricked Esport
289014,G2 Esports
289022,BetBoom Team
289034,BIG
289038,HyperSpirit
289026,Heroic
289030,Inner Circle
289012,G2 Esports
289024,9INE
289020,BetBoom Team
289016,BESTIA
288510,OG
288512,Team Liquid
288508,Ninjas in Pyjamas
288506,Team Liquid
288504,9INE
288500,JiJieHao
288502,Gaimin Gladiators
288498,EYEBALLERS
288304,Nexus Gaming
288302,BCGame
288298,BCGame
288300,Alliance
288296,OG
288294,Alliance
288290,BCGame
288292,OG
288288,Alliance
288286,BCGame
288284,FC Famalicão Esports
288282,Team Liquid
288280,BESTIA
288278,Team Liquid
288276,Gaimin Gladiators
288274,BESTIA
288270,Team Liquid
288272,Gaimin Gladiators
288266,Team Liquid
288268,BESTIA
288264,SAW
288262,Ninjas in Pyjamas
288260,EYEBALLERS
288258,Ninjas in Pyjamas
288256,Team Voca
288254,EYEBALLERS
288250,Ninjas in Pyjamas
288252,Team Voca
288248,EYEBALLERS
288246,Ninjas in Pyjamas
288242,M80
288244,JiJieHao
288238,M80
288240,Rebels Gaming
288236,Rebels Gaming
288234,9INE
288232,Rebels Gaming
288230,M80
288228,9INE
288226,M80
288496,HOTU
288492,HOTU
288494,ex-RUBY
288408,HOTU
288306,QWENTRY
288332,K27
288308,CYBERSHOKE Esports
288224,Johnny Speeds
288222,AM Gaming
288220,HOTU
288218,CYBERSHOKE Esports
288216,K27
288214,KOLESIE
288212,Nuclear TigeRES
288210,magic
288178,Metizport
288176,Acend
288174,Phantom Esports
288104,MOUZ NXT
288102,Metizport
288100,Phantom Esports
288098,ex-Zero Tenacity
288094,ASTRAL Esports
288096,Lazer Cats
287714,MOUZ NXT
287712,FAVBET Team
287710,Acend
287708,Lazer Cats
287706,Phantom Esports
287704,Leo Team
287702,los kogutos
287700,Novaq
287640,Lazer Cats
287638,ex-RUBY
287636,MOUZ NXT
287634,FAVBET Team
287630,Novaq
287632,Metizport
287628,ASTRAL Esports
287626,Phantom Esports
287538,Leo Team
287536,FAVBET Team
287534,Metizport
287532,Acend
287530,MOUZ NXT
287528,Phantom Esports
287526,ASTRAL Esports
287524,ex-RUBY
287682,ECSTATIC
287680,magic
287678,BIG
287662,CYBERSHOKE Esports
287656,HOTU
287668,BIG
287674,AM Gaming
287666,BIG
287658,magic
287676,Team Nemesis
287670,Oramond
287672,Sinners Esports
287660,CYBERSHOKE Esports
287664,ECSTATIC
287654,HOTU
287484,TDK
287482,Sinners Esports
287480,K27
287478,Sinners Esports
287456,K27
287454,Alliance
287452,Oramond
287412,Sinners Esports
287414,Team Nemesis
287406,Nuclear TigeRES
287416,Alliance
287404,K27
287408,Oramond
287418,magic
287410,Inner Circle
287398,ASTRAL Esports
287396,ex-RUBY
287394,ARCRED
287390,los kogutos
287388,ARCRED
287386,ex-RUBY
287384,ASTRAL Esports
287382,FORZE Reload
287380,illwill
287210,ex-RUBY
287208,MOUZ NXT
287206,ARCRED
287204,kONO
287202,OMEGA
287200,illwill
287198,ex-Zero Tenacity
287196,ASTRAL Esports
287130,ARCRED
287128,ex-RUBY
287126,MOUZ NXT
287124,WW Team
287122,ex-Zero Tenacity
287120,ASTRAL Esports
287118,FORZE Reload
287116,illwill
287016,illwill
287014,ex-Zero Tenacity
287012,MOUZ NXT
287008,ARCRED
287006,ex-RUBY
287004,kONO
287002,ASTRAL Esports
287000,FORZE Reload
287516,HOTU
287514,OMEGA
287504,HOTU
287510,Novaq
287512,The Continental
287508,Novaq
287506,Sangal Esports
287502,HOTU
287348,GamerLegion
287356,Sinners Esports
287346,Sinners Esports
287354,illwill
287350,illwill
287352,ECSTATIC
287340,Sashi Esport
287344,GamerLegion
287338,MASONIC
287342,Sinners Esports
287332,BCGame
287330,MASONIC
287336,illwill
287334,GamerLegion
287298,ECSTATIC
287296,Minlate
287292,Phantom Esports
287328,Sashi Esport
287294,Avanti Esport
287326,BOSS
287286,Sinners Esports
287322,illwill
287324,MASONIC
287288,GamerLegion
287290,Minlate
287316,9INE
287320,BOSS
287318,BCGame
287284,ECSTATIC
287282,Phantom Esports
287314,Sashi Esport
287312,illwill
287280,GamerLegion
287278,Phantom Esports
287310,BCGame
287308,illwill
287274,Avanti Esport
287276,Minlate
287306,BOSS
287304,MASONIC
287300,MASONIC
287272,Sinners Esports
287302,9INE
287270,Avanti Esport
287376,Gentle Mates
287378,BetBoom Team
287374,HOTU
287372,Gentle Mates
287370,Fnatic
287368,HOTU
287366,BetBoom Team
287364,Gentle Mates
287194,100 Thieves
287192,Ninjas in Pyjamas
287190,100 Thieves
287186,Ninjas in Pyjamas
287188,BESTIA
287184,Fnatic
287180,BetBoom Team
287182,SAW
287178,Fnatic
287176,BetBoom Team
287174,Passion UA
287172,HOTU
287170,ALGO Esports
287168,Passion UA
287166,HOTU
287164,Betclic
287162,FC Famalicão Esports
287160,Gentle Mates
287158,EYEBALLERS
287156,Gentle Mates
287154,los kogutos
287152,Sinners Esports
287150,ECSTATIC
287114,Sinners Esports
287098,Alliance
287100,WHITEBIRD
287132,ECSTATIC
287096,ECSTATIC
287084,Johnny Speeds
287090,KOLESIE
287094,MOUZ NXT
287088,Sinners Esports
287086,AM Gaming
287092,Inner Circle
287082,Alliance
287022,ASTRAL Esports
287020,kONO
287018,Phantom Esports
286962,Lazer Cats
286960,ASTRAL Esports
286958,Metizport
286956,Phantom Esports
286954,ex-Zero Tenacity
286952,Leo Team
286892,FAVBET Team
286890,Phantom Esports
286888,Metizport
286886,ex-Zero Tenacity
286884,ASTRAL Esports
286882,Leo Team
286880,BIG EQUIPA
286878,GenOne
286710,Phantom Esports
286708,FAVBET Team
286706,Acend
286704,Metizport
286702,GenOne
286700,Leo Team
286698,BIG EQUIPA
286696,ASTRAL Esports
286494,BIG EQUIPA
286492,Leo Team
286490,Phantom Esports
286488,Metizport
286486,ASTRAL Esports
286484,GenOne
286482,FAVBET Team
286480,kONO
286876,Gentle Mates
286874,9INE
286872,Gentle Mates
286870,MANA eSports
286868,9INE
286866,magic
286864,Gentle Mates
286862,HOTU
286860,AaB Esport
286858,JiJieHao
286856,9INE
286854,Inner Circle
286852,magic
286848,Gentle Mates
286850,Bushido Wildcats
286384,Ninjas in Pyjamas
286382,GamerLegion
286380,M1X
286378,BCGame
286376,Ninjas in Pyjamas
286374,GamerLegion
286372,Team 3DMAX
286340,BetBoom Team
286338,FAVBET Team
286336,BetBoom Team
286282,FAVBET Team
286280,EYEBALLERS
286302,9INE
286300,BetBoom Team
286268,9INE
286264,BetBoom Team
286270,ENCE
286266,Nuclear TigeRES
286278,Sinners Esports
286272,HOTU
286274,ECSTATIC
286276,EYEBALLERS
286258,Minlate
286256,Fingers Crossed
286254,1win Team
286042,Fingers Crossed
286040,ex-RUBY
286038,Magic
286036,AM Gaming
286034,1win Team
286032,Johnny Speeds
285778,Oramond
285776,KOLESIE
285774,AM Gaming
285772,ex-RUBY
285770,1win Team
285768,Johnny Speeds
285766,FAVBET Team
285764,Metizport
285588,Oramond
285654,Fingers Crossed
285652,AM Gaming
285650,KOLESIE
285648,1win Team
285646,SIXSEVEN
285644,Johnny Speeds
285642,FAVBET Team
285592,Johnny Speeds
285590,KOLESIE
285586,Oramond
285584,SIXSEVEN
285582,Fingers Crossed
285580,FAVBET Team
285578,AM Gaming
285576,1win Team
286342,illwill
286334,Nuclear TigeRES
286298,ECSTATIC
286262,Betclic
286248,9INE
286260,ECSTATIC
286284,GenOne
286052,ECSTATIC
286058,Sashi Esport
286056,Sinners Esports
286050,Team Nemesis
286054,Sangal Esports
286048,Inner Circle
286044,9INE
286046,Nuclear TigeRES
285998,FAVBET Team
285996,GenOne
285994,MOUZ NXT
285790,Eternal Fire
285788,FAVBET Team
285786,AaB Esport
285784,GenOne
285782,ex-RUBY
285780,ARCRED
285714,ex-RUBY
285712,GenOne
285718,ARCRED
285706,UNiTY
285704,AM Gaming
285710,MOUZ NXT
285708,Fingers Crossed
285716,ALLINNERS
285538,Fingers Crossed
285544,GenOne
285542,AM Gaming
285540,Nemiga Gaming
285530,MOUZ NXT
285536,ex-RUBY
285534,FAVBET Team
285532,kONO
285218,ex-RUBY
285216,AM Gaming
285214,GenOne
285212,FAVBET Team
285210,Fingers Crossed
285208,kONO
285206,Nemiga Gaming
285204,MOUZ NXT
286114,Nemiga Gaming
286112,ARCRED
286110,ARCRED
286108,Nuclear TigeRES
286106,K27
286104,Nuclear TigeRES
286100,Nemiga Gaming
286102,BET-M 33
286096,Rustec
286098,K27
286094,Nuclear TigeRES
286088,K27
286092,Nemiga Gaming
286090,ARCRED
285860,BET-M 33
285850,Team Nemesis
285858,Gluck
285848,MUERTA
285856,Nuclear TigeRES
285846,Team Nemesis
285854,BET-M 33
285844,Nemiga Gaming
285852,Gluck
285842,Team Nemesis
285840,Rustec
285830,WHITEBIRD
285838,Virtus.pro
285826,watermelons
285836,Rustec
285828,K27
285824,FORZE Reload
285834,ARCRED
285822,K27
285832,Virtus.pro
285762,Nemiga Gaming
285758,BIG
285760,1win Team
285726,BET-M 33
285722,ENCE
285700,1win Team
285702,Team Nemesis
285658,BIG
285664,EYEBALLERS
285660,ENCE
285670,Sinners Esports
285656,GamerLegion
285662,Virtus.pro
285668,Inner Circle
285666,ECSTATIC
285550,AM Gaming
285548,Team Nemesis
285546,Sangal Esports
285276,1win Team
285274,Nuclear TigeRES
285272,Sangal Esports
285270,Team Nemesis
285268,Oramond
285266,AM Gaming
285200,ex-RUBY
285198,Sangal Esports
285196,BET-M 33
285194,Nuclear TigeRES
285192,AM Gaming
285190,Team Nemesis
285188,Phantom Esports
285186,GenOne
284832,AM Gaming
284830,Oramond
284828,Nemiga Gaming
284826,Team Nemesis
284840,1win Team
284838,Sangal Esports
284836,FAVBET Team
284834,Nuclear TigeRES
284708,FORZE Reload
284706,BET-M 33
284704,Nemiga Gaming
284702,Nuclear TigeRES
284700,AM Gaming
284698,Oramond
284696,Sangal Esports
284694,1win Team
285698,BetBoom Team
285694,HOTU
285696,BetBoom Team
285692,ALLINNERS
285684,ALLINNERS
285690,mix52
285680,BetBoom Team
285682,GOOD GAME SPOT
285688,Altay Esports
285686,HOTU
285678,Novaq
285676,HOTU
285674,OMEGA
285672,BetBoom Team
285046,FlyQuest
285044,JiJieHao
285042,FlyQuest
285040,Eruption
285034,FlyQuest
285038,Rare Atom
285036,Morningstar
284362,FengDa Gaming
284360,Lynn Vision Gaming
284358,FlyQuest
284364,Rare Atom
284368,JiJieHao
284366,The Huns Esports
284370,Morningstar
284372,Change The Game
284356,Sharks Esports
284352,Legacy
284350,MIBR
284354,Sharks Esports
284348,Imperial Esports
284346,MIBR
284340,MIBR
284338,Sharks Esports
284344,Gaimin Gladiators
284342,Keyd Stars
284336,Legacy
284330,Sharks Esports
284332,Imperial Esports
284334,MIBR
283500,КиберДинамо
283512,Team magixx
283498,Team CS2NEWS
283496,Team Shadowkek
283494,Team CS2NEWS
283488,Team zoneR
283486,Team Shadowkek
283482,Team Shadowkek
283484,Team zoneR
283360,Team StRoGo
283340,Team Shadowkek
283338,Team magixx
283336,Team OverDrive
283358,Team StRoGo
283334,Team OverDrive
283356,Team Buster
283332,Team magixx
283354,Team Buster
283330,Team Shadowkek
283328,Team Shadowkek
283352,Team CS2NEWS
283326,Team Shadowkek
283350,Team Buster
283348,Recrent Team
283324,Team OverDrive
283346,Team CS2NEWS
283344,Team zoneR
283342,Team Buster
283322,КиберДинамо
283274,xGoat
283272,Minsk House
283270,Donstu Esports
283268,xGoat
283266,Minsk House
283264,Donstu Esports
283262,EndFastPls
283260,xGoat
283258,Donstu Esports
283256,E7
283254,Liga Pro Team
283252,xGoat
283250,México Quetzales
283248,E7
283246,EndFastPls
283244,xGoat
282928,K27
282924,EPG Family
282922,QWENTRY
282926,EPG Family
282920,ALLINNERS
282918,QWENTRY
282912,QWENTRY
282910,EPG Family
282916,Novaq
282914,Nemiga Gaming
282908,K27
282906,Novaq
282904,ALLINNERS
282902,Nemiga Gaming
283286,BIG
283282,9INE
283284,500
283276,Oramond
283278,BetBoom Team
283238,500
283280,9INE
283240,BetBoom Team
283232,BIG
283234,OG
283226,9INE
283228,Zero Tenacity
283242,Friendly Campers
283230,ECSTATIC
283236,CYBERSHOKE Esports
